District,Rooms,Price,ilanId,ListingURL,Province,Neighborhood,PropertyType,AreaM2,Currency,ListingDate,CollectedAt
Battalgazi,3+1,14.000 TL,19732828,https://www.emlakjet.com/ilan/yusuf-karadaglidan-bahcebasi-12-etapta-kiralik-ara-kat-daire-19732828,Malatya,,Konut,115,TRY,2026-08-16,2026-08-17T10:03:08+00:00
Battalgazi,3+1,15.000 TL,19729965,https://www.emlakjet.com/ilan/dairemiz-hasanbeyde-olup-5-katli-binanin-4-arakati-asansorlu31-19729965,Malatya,,Konut,145,TRY,2026-08-15,2026-08-17T10:03:08+00:00
Yeşilyurt,1+1,20.000 TL,19729350,https://www.emlakjet.com/ilan/dairemiz-zaviye-mahallesi-nde-olup-yuksek-giris-kat-1-1-full-esyali-19729350,Malatya,,Konut,65,TRY,2026-08-15,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,16.000 TL,19727143,https://www.emlakjet.com/ilan/galata-dan-ikizce-maski-arkasi-toki-de-31ara-kat-daire-19727143,Malatya,,Konut,105,TRY,2026-08-14,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,16.000 TL,19724128,https://www.emlakjet.com/ilan/yusuf-karadaglidan-yakincada-site-ici-kiralik-31-ara-kat-daire-19724128,Malatya,,Konut,180,TRY,2026-08-13,2026-08-17T10:03:08+00:00
Yeşilyurt,2+1,16.000 TL,19723409,https://www.emlakjet.com/ilan/sahibinden-koyunoglunda-21-daire-19723409,Malatya,,Konut,120,TRY,2026-08-13,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,24.000 TL,19722928,https://www.emlakjet.com/ilan/ozhan-dan-bostanbasi-tokiler-de-kiralik-31-daireler-19722928,Malatya,,Konut,100,TRY,2026-08-13,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,16.000 TL,19719692,https://www.emlakjet.com/ilan/yusuf-karadagli-dan-yeni-koy-garaji-civari-31-kiralik-daire-19719692,Malatya,,Konut,175,TRY,2026-08-12,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,30.500 TL,19719675,https://www.emlakjet.com/ilan/fahri-kayahan-da-sifir-kiralik-31-ara-kat-daire-19719675,Malatya,,Konut,125,TRY,2026-08-12,2026-08-17T10:03:08+00:00
Battalgazi,2+1,13.500 TL,19717495,https://www.emlakjet.com/ilan/sifa-mahallesinde-kiralik-21-ara-kat-daire-19717495,Malatya,,Konut,110,TRY,2026-08-12,2026-08-17T10:03:08+00:00
Yeşilyurt,4+1,18.000 TL,19715188,https://www.emlakjet.com/ilan/ozhan-dan-yesiltepe-de-41-kiralik-daire-19715188,Malatya,,Konut,165,TRY,2026-08-11,2026-08-17T10:03:08+00:00
Battalgazi,3+1,16.000 TL,19714748,https://www.emlakjet.com/ilan/serttas-emlaktan-camurlu-akoguz-kislasi-yani-kiralik-daire-19714748,Malatya,,Konut,110,TRY,2026-08-11,2026-08-17T10:03:08+00:00
Battalgazi,3+1,22.000 TL,19714322,https://www.emlakjet.com/ilan/guven-emlak-tan-canbaylar-yakamoz-plus-sitesinde-luks-31-daire-19714322,Malatya,,Konut,180,TRY,2026-08-11,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,20.000 TL,19714104,https://www.emlakjet.com/ilan/hs-life-grup-tan-ozalper-5-noterin-yanibasinda-kiralik-31-daire-19714104,Malatya,,Konut,155,TRY,2026-08-11,2026-08-17T10:03:08+00:00
Battalgazi,3+1,20.000 TL,19711727,https://www.emlakjet.com/ilan/ozhan-dan-sehit-fevzi-toki-de-31-kiralik-daire-19711727,Malatya,,Konut,130,TRY,2026-08-10,2026-08-17T10:03:08+00:00
Battalgazi,2+1,15.000 TL,19710371,https://www.emlakjet.com/ilan/ozhan-dan-mimar-sinan-da-21-kiralik-daire-19710371,Malatya,,Konut,130,TRY,2026-08-10,2026-08-17T10:03:08+00:00
Yeşilyurt,2+1,17.000 TL,19709599,https://www.emlakjet.com/ilan/koyunoglunda-kiralik-daire-19709599,Malatya,,Konut,130,TRY,2026-08-10,2026-08-17T10:03:08+00:00
Battalgazi,3+1,16.000 TL,19707321,https://www.emlakjet.com/ilan/ozhan-dan-merkez-beydagi-toki-31-kiralik-daire-19707321,Malatya,,Konut,110,TRY,2026-08-09,2026-08-17T10:03:08+00:00
Battalgazi,3+1,22.000 TL,19706975,https://www.emlakjet.com/ilan/erkan-emlaktan-cosnuk-te-kiralik-31-daire-19706975,Malatya,,Konut,190,TRY,2026-08-09,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,16.000 TL,19706788,https://www.emlakjet.com/ilan/mudur-grup-emlak-tan-kiralik-daire-19706788,Malatya,,Konut,180,TRY,2026-08-09,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,25.000 TL,19704766,https://www.emlakjet.com/ilan/ozalperde-yeni-devlet-hastanesine-yakin-31-aileye-uygun-daire-19704766,Malatya,,Konut,148,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Battalgazi,3+1,20.000 TL,19704472,https://www.emlakjet.com/ilan/kinaci-gayrimenkul-den-yesilcam-toki-de-kiralik-31-daire-19704472,Malatya,,Konut,105,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Yeşilyurt,2+1,13.500 TL,19703909,https://www.emlakjet.com/ilan/galata-dan-yavuzselim-toki-de-21-daire-19703909,Malatya,,Konut,100,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Battalgazi,3+1,25.000 TL,19703908,https://www.emlakjet.com/ilan/galata-dan-basharik-toki-de-31-daire-19703908,Malatya,,Konut,130,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Battalgazi,3+1,16.000 TL,19703862,https://www.emlakjet.com/ilan/erdogan-gayrimenkulden-kiralik-basarik-ta-murat-dogru-parki-yaninda-kiralik-genis-31-daire-19703862,Malatya,,Konut,170,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Yeşilyurt,3+1,19.000 TL,19703848,https://www.emlakjet.com/ilan/ozhan-dan-yesiltepe-de-31-kiralik-daire-19703848,Malatya,,Konut,130,TRY,2026-08-08,2026-08-17T10:03:08+00:00
Yeşilyurt,4+1,26.000 TL,19703256,https://www.emlakjet.com/ilan/cilesiz-de-kiralik-41-dubleks-daire-19703256,Malatya,,Konut,360,TRY,2026-08-08,2026-08-17T10:03:12+00:00
Battalgazi,3+1,16.000 TL,19701366,https://www.emlakjet.com/ilan/il-jandarma-yani-akoguz-toki-kiralik-daire-19701366,Malatya,,Konut,105,TRY,2026-08-07,2026-08-17T10:03:12+00:00
Battalgazi,3+1,19.000 TL,19700253,https://www.emlakjet.com/ilan/arikandan-cevreyoluna-cephe-camurlu-tokide-kiralik-daire-19700253,Malatya,,Konut,110,TRY,2026-08-07,2026-08-17T10:03:12+00:00
Battalgazi,2+1,15.000 TL,19700067,https://www.emlakjet.com/ilan/ozhan-dan-basharikta-21-kiralik-daire-19700067,Malatya,,Konut,110,TRY,2026-08-07,2026-08-17T10:03:12+00:00
Battalgazi,3+1,12.000 TL,19699857,https://www.emlakjet.com/ilan/ozhan-dan-bahcebasi-toki-8-etap-da-31-kiralik-daire-19699857,Malatya,,Konut,110,TRY,2026-08-07,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,33.500 TL,19696334,https://www.emlakjet.com/ilan/fahri-kayahan-da-kiralik-31-ara-kat-daire-19696334,Malatya,,Konut,125,TRY,2026-08-06,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,18.500 TL,19695337,https://www.emlakjet.com/ilan/tugay-kinaci-dan-ikizce-de-maski-arkasi-kiralik-daire-19695337,Malatya,,Konut,105,TRY,2026-08-06,2026-08-17T10:03:12+00:00
Battalgazi,3+1,20.500 TL,19695336,https://www.emlakjet.com/ilan/tugay-kinaci-dan-cevreyoluna-yakin-31-toki-19695336,Malatya,,Konut,100,TRY,2026-08-06,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,30.000 TL,19694945,https://www.emlakjet.com/ilan/tecde-opet-civari-luks-31-sifir-arakat-kiralik-daire-19694945,Malatya,,Konut,180,TRY,2026-08-06,2026-08-17T10:03:12+00:00
Battalgazi,2+1,17.000 TL,19694441,https://www.emlakjet.com/ilan/dairemiz-21-merkezi-konumda-olup-aileye-uygun-kiraliktir-19694441,Malatya,,Konut,135,TRY,2026-08-06,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,26.000 TL,19688979,https://www.emlakjet.com/ilan/erkan-emlaktan-inonu-mahallesinde-kiralik-full-yapili-31-daire-19688979,Malatya,,Konut,180,TRY,2026-08-05,2026-08-17T10:03:12+00:00
Battalgazi,3+1,15.000 TL,19687859,https://www.emlakjet.com/ilan/yusuf-karadaglidan-il-jandarma-yani-kiralik-31-ara-kat-toki-19687859,Malatya,,Konut,115,TRY,2026-08-05,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,15.500 TL,19683114,https://www.emlakjet.com/ilan/temelli-de-kiralik-31-ara-kat-daire-19683114,Malatya,,Konut,125,TRY,2026-08-04,2026-08-17T10:03:12+00:00
Battalgazi,4+1,28.000 TL,19680760,https://www.emlakjet.com/ilan/ozhan-dan-yukari-cosnuk-mahallesin-de-41-lux-kiralik-daire-19680760,Malatya,,Konut,225,TRY,2026-08-03,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,14.000 TL,19675406,https://www.emlakjet.com/ilan/ozhan-dan-ikizce-2-bolge-3-etap-da-kiralik-31-daire-19675406,Malatya,,Konut,100,TRY,2026-08-02,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,25.000 TL,19665984,https://www.emlakjet.com/ilan/bostanbasi-5-katli-binanin-4-arakati-31-daire-19665984,Malatya,,Konut,135,TRY,2026-07-30,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,13.500 TL,19665793,https://www.emlakjet.com/ilan/ikizce-toki-de-kiralik-ara-kat-daire-19665793,Malatya,,Konut,120,TRY,2026-07-30,2026-08-17T10:03:12+00:00
Battalgazi,3+1,20.000 TL,19663177,https://www.emlakjet.com/ilan/galata-dan-zafer-mahallesi-toki-de-31-daire-19663177,Malatya,,Konut,120,TRY,2026-07-29,2026-08-17T10:03:12+00:00
Battalgazi,2+1,15.000 TL,19663146,https://www.emlakjet.com/ilan/matim-is-merkezi-yaninda-kiralik-daire-19663146,Malatya,,Konut,95,TRY,2026-07-29,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,20.000 TL,19660807,https://www.emlakjet.com/ilan/bostanbasinda-kiralik-31-ara-kat-19660807,Malatya,,Konut,200,TRY,2026-07-29,2026-08-17T10:03:12+00:00
Battalgazi,1+1,23.000 TL,19656205,https://www.emlakjet.com/ilan/hasan-akbulut-dan-sitmapinari-nda-11-full-esyali-kiralik-daire-19656205,Malatya,,Konut,75,TRY,2026-07-28,2026-08-17T10:03:12+00:00
Battalgazi,3+2,25.000 TL,19654128,https://www.emlakjet.com/ilan/mudur-grup-emlak-dan-kiralik-dublex-daire-19654128,Malatya,,Konut,300,TRY,2026-07-27,2026-08-17T10:03:12+00:00
Yeşilyurt,2+1,10.000 TL,19654124,https://www.emlakjet.com/ilan/mudur-grup-emlaktan-kiralik-31-daire-19654124,Malatya,,Konut,130,TRY,2026-07-27,2026-08-17T10:03:12+00:00
Battalgazi,3+1,17.500 TL,19653264,https://www.emlakjet.com/ilan/ozhan-dan-cosnuk-de-31-kiralik-daire-19653264,Malatya,,Konut,150,TRY,2026-07-27,2026-08-17T10:03:12+00:00
Battalgazi,2+1,13.500 TL,19651436,https://www.emlakjet.com/ilan/dairemiz-akinci-lisesi-civarinda-olup-uc-katli-binanin-ikinci-ara-kati-2-1-19651436,Malatya,,Konut,135,TRY,2026-07-26,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,22.000 TL,19650782,https://www.emlakjet.com/ilan/bozdogandan-fahri-kayahan-tokide-kiralik-31-daire-19650782,Malatya,,Konut,115,TRY,2026-07-26,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,14.000 TL,19649793,https://www.emlakjet.com/ilan/ikizide-merkezi-konumda-genis-ve-ferah-31-kiralik-daire-19649793,Malatya,,Konut,125,TRY,2026-07-25,2026-08-17T10:03:12+00:00
Battalgazi,3+1,17.500 TL,19643667,https://www.emlakjet.com/ilan/goztepe-beykoz-avrupa-evleri-kiralik-daire-19643667,Malatya,,Konut,130,TRY,2026-07-24,2026-08-17T10:03:12+00:00
Battalgazi,3+1,20.000 TL,19640997,https://www.emlakjet.com/ilan/camurlu-2-etap-tokide-4-kat-kiralik-31-daire-19640997,Malatya,,Konut,110,TRY,2026-07-23,2026-08-17T10:03:12+00:00
Yeşilyurt,3+1,16.000 TL,19637967,https://www.emlakjet.com/ilan/yusuf-karadagli-dan-yakinca-da-az-hsrli-kiralik-31-daire-19637967,Malatya,,Konut,165,TRY,2026-07-23,2026-08-17T10:03:12+00:00
Battalgazi,3+1,20.000 TL,19633277,https://www.emlakjet.com/ilan/il-jandarma-yani-kiralik-toki-31-19633277,Malatya,,Konut,110,TRY,2026-07-22,2026-08-17T10:03:17+00:00
Battalgazi,3+1,20.000 TL,19632966,https://www.emlakjet.com/ilan/kiralik-daire-hasanvarol-mah-hasarsiz-19632966,Malatya,,Konut,150,TRY,2026-07-21,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,12.000 TL,19632834,https://www.emlakjet.com/ilan/serttas-emlaktan-ikizcede-kiralik-daire-19632834,Malatya,,Konut,110,TRY,2026-07-21,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,24.000 TL,19627413,https://www.emlakjet.com/ilan/bostanbasi-tokilerde-ara-kat-31-kiralik-daireler-19627413,Malatya,,Konut,120,TRY,2026-07-20,2026-08-17T10:03:17+00:00
Yeşilyurt,4+1,28.000 TL,19623889,https://www.emlakjet.com/ilan/kiralik-daire-karakavakta-19623889,Malatya,,Konut,225,TRY,2026-07-19,2026-08-17T10:03:17+00:00
Battalgazi,3+1,20.000 TL,19621955,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-den-camurlu-mah-tokide-kiralik-31-daire-19621955,Malatya,,Konut,115,TRY,2026-07-19,2026-08-17T10:03:17+00:00
Yeşilyurt,4+1,30.000 TL,19621740,https://www.emlakjet.com/ilan/erkan-emlaktan-fahri-kayahanda-full-yapili-kiralik-41-daire-19621740,Malatya,,Konut,220,TRY,2026-07-19,2026-08-17T10:03:17+00:00
Yeşilyurt,4+1,24.000 TL,19621307,https://www.emlakjet.com/ilan/ozhan-dan-ozalper-de-41-kiralik-daire-19621307,Malatya,,Konut,188,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,2+1,16.000 TL,19621303,https://www.emlakjet.com/ilan/ozhan-dan-cosnuk-mahallesin-de-21-kiralik-daire-19621303,Malatya,,Konut,150,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,3+1,19.000 TL,19621300,https://www.emlakjet.com/ilan/ozhan-dan-saglik-caddesin-de-31-kiralik-daire-19621300,Malatya,,Konut,120,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,1+1,19.000 TL,19621295,https://www.emlakjet.com/ilan/ozhan-dan-merkez-de-11-esyali-kiralik-daire-19621295,Malatya,,Konut,60,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,2+1,18.000 TL,19621293,https://www.emlakjet.com/ilan/ozhan-dan-inderesi-toki-de-21-kiralik-daire-19621293,Malatya,,Konut,90,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,3+1,16.000 TL,19621292,https://www.emlakjet.com/ilan/ozhan-dan-kernek-mahallesin-de-31-kiralik-daire-19621292,Malatya,,Konut,200,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Battalgazi,3+1,15.000 TL,19621283,https://www.emlakjet.com/ilan/ozhan-dan-akoguz-kisla-toki-de-31-kiralik-daire-19621283,Malatya,,Konut,120,TRY,2026-07-18,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,12.000 TL,19617684,https://www.emlakjet.com/ilan/kumsal-dan-ikizce-2-bolge-6-etap-da-okul-yani-31-kiralik-daire-19617684,Malatya,,Konut,110,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Yeşilyurt,2+1,16.000 TL,19617683,https://www.emlakjet.com/ilan/kumsal-dan-inonu-mah-istasyon-mevkiinde-21-arakat-kiralik-daire-19617683,Malatya,,Konut,110,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Battalgazi,2+1,17.500 TL,19617631,https://www.emlakjet.com/ilan/kumsal-dan-firat-mah-inderesi-toki-de-21-esyali-kiralik-daire-19617631,Malatya,,Konut,100,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Battalgazi,3+1,15.000 TL,19614791,https://www.emlakjet.com/ilan/erkan-emlaktan-doga-cadde-avm-arkasinda-kiralik-31-daire-19614791,Malatya,,Konut,150,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Battalgazi,3+1,17.000 TL,19613409,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-de-bahce-basi-tokide-kiralik-31-daire-19613409,Malatya,,Konut,115,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,13.000 TL,19613408,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-de-ikizce-tokide-kiralik-31-daire-19613408,Malatya,,Konut,115,TRY,2026-07-17,2026-08-17T10:03:17+00:00
Yeşilyurt,2+1,15.000 TL,19607403,https://www.emlakjet.com/ilan/dis-hastanesi-cikarken-112-acil-servis-arkasi-5-katli-binanin-3-arakat-21-19607403,Malatya,,Konut,110,TRY,2026-07-15,2026-08-17T10:03:17+00:00
Battalgazi,3+1,21.000 TL,19604543,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-den-kaldirim-tokide-kiralik-31-esyali-daire-19604543,Malatya,,Konut,120,TRY,2026-07-15,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,20.000 TL,19603618,https://www.emlakjet.com/ilan/koyunoglu-mah-31-kiralik-daire-3-ara-kat-asansorlu-5-katli-bina-19603618,Malatya,,Konut,165,TRY,2026-07-14,2026-08-17T10:03:17+00:00
Battalgazi,3+1,15.000 TL,19601258,https://www.emlakjet.com/ilan/merkez-emeksiz-mimarsinan-kiralik-daire-19601258,Malatya,,Konut,120,TRY,2026-07-14,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,27.000 TL,19596571,https://www.emlakjet.com/ilan/guven-emlak-tan-tecde-yolu-uzeri-31-arakat-kiralik-daire-19596571,Malatya,,Konut,180,TRY,2026-07-13,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,21.000 TL,19592292,https://www.emlakjet.com/ilan/yusuf-karadagli-dan-bostanbasinda-sifir-kiralik-31-daire-19592292,Malatya,,Konut,189,TRY,2026-07-11,2026-08-17T10:03:17+00:00
Battalgazi,3+1,15.000 TL,19586598,https://www.emlakjet.com/ilan/yusuf-karadaglidan-park-hospital-civari-kiralik-31-19586598,Malatya,,Konut,170,TRY,2026-07-10,2026-08-17T10:03:17+00:00
Battalgazi,,30.000 TL,19570261,https://www.emlakjet.com/ilan/yusuf-karadaglidan-komple-kiralik-iki-adet-dubleks-daire-19570261,Malatya,,Konut,401,TRY,2026-07-07,2026-08-17T10:03:17+00:00
Battalgazi,1+1,20.000 TL,19565854,https://www.emlakjet.com/ilan/dairemiz-carsi-merkezde-olup-yesil-sinema-civarin-da-4-katli-binanin-2-arakati-11-19565854,Malatya,,Konut,70,TRY,2026-07-06,2026-08-17T10:03:17+00:00
Battalgazi,3+1,20.000 TL,19565697,https://www.emlakjet.com/ilan/aslanbey-de-kiralik-31-ara-kat-daire-19565697,Malatya,,Konut,160,TRY,2026-07-06,2026-08-17T10:03:17+00:00
Yeşilyurt,3+1,12.000 TL,19563571,https://www.emlakjet.com/ilan/dairemiz-ikizce-dolup-ikinci-bolge-besinci-etap-ucuncu-ara-kat-3-1-19563571,Malatya,,Konut,132,TRY,2026-07-05,2026-08-17T10:03:22+00:00
Battalgazi,3+1,25.000 TL,19559313,https://www.emlakjet.com/ilan/esyali-31-klimali-dogalgazli-19559313,Malatya,,Konut,110,TRY,2026-07-04,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,20.000 TL,19557328,https://www.emlakjet.com/ilan/yusuf-karadaglidan-bostanbasi-kiralik-41-ara-kat-daire-19557328,Malatya,,Konut,189,TRY,2026-07-03,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,28.750 TL,19552746,https://www.emlakjet.com/ilan/fahri-kayahan-da-kiralik-31-daire-19552746,Malatya,,Konut,180,TRY,2026-07-02,2026-08-17T10:03:22+00:00
Battalgazi,2+1,20.000 TL,19541256,https://www.emlakjet.com/ilan/kardelenden-kiralik-esyali-daire-19541256,Malatya,,Konut,110,TRY,2026-06-30,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,13.500 TL,19532947,https://www.emlakjet.com/ilan/bozdogandan-ikizce-tokide-kiralik-31-arakat-daire-19532947,Malatya,,Konut,105,TRY,2026-06-28,2026-08-17T10:03:22+00:00
Battalgazi,3+1,16.500 TL,19525467,https://www.emlakjet.com/ilan/merkez-beydagi-nda-31-genis-ve-bakimli-kiralik-daire-19525467,Malatya,,Konut,130,TRY,2026-06-26,2026-08-17T10:03:22+00:00
Battalgazi,3+1,14.999 TL,19525327,https://www.emlakjet.com/ilan/vip-lineden-akoguz-kislasi-toki-zemin-kat-kiralik-daire-19525327,Malatya,,Konut,90,TRY,2026-06-26,2026-08-17T10:03:22+00:00
Battalgazi,2+1,20.500 TL,19516376,https://www.emlakjet.com/ilan/vip-line-gayrimenkulden-esyali-daire-kubilay-lisesi-civari-19516376,Malatya,,Konut,100,TRY,2026-06-24,2026-08-17T10:03:22+00:00
Battalgazi,3+1,15.500 TL,19511417,https://www.emlakjet.com/ilan/serttas-gayrimenkul-guvencesiyle-kaldirim-tokide-kiralik-daire-19511417,Malatya,,Konut,110,TRY,2026-06-23,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,16.000 TL,19511018,https://www.emlakjet.com/ilan/hasan-akbulut-dan-cukurdere-de-31-kiralik-daire-19511018,Malatya,,Konut,135,TRY,2026-06-22,2026-08-17T10:03:22+00:00
Battalgazi,4+1,20.000 TL,19503310,https://www.emlakjet.com/ilan/hasan-akbulut-dan-haci-abdi-de-dubleks-41-kiralik-daire-19503310,Malatya,,Konut,425,TRY,2026-06-20,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,25.000 TL,19501423,https://www.emlakjet.com/ilan/erkan-emlaktan-fahri-kayahan-girisinde-kiralik-31-daire-19501423,Malatya,,Konut,200,TRY,2026-06-20,2026-08-17T10:03:22+00:00
Battalgazi,3+1,12.000 TL,19497967,https://www.emlakjet.com/ilan/orduzu-santral-civari-mustakil-tadinda-kiralik-daire-19497967,Malatya,,Konut,200,TRY,2026-06-19,2026-08-17T10:03:22+00:00
Battalgazi,2+1,19.000 TL,19493270,https://www.emlakjet.com/ilan/esyali-kiralik-ev-19493270,Malatya,,Konut,100,TRY,2026-06-18,2026-08-17T10:03:22+00:00
Battalgazi,1+1,15.000 TL,19487408,https://www.emlakjet.com/ilan/karagoz-toki-de-bastan-asagi-luks-dosduracak-confor-11-full-esyali-kiralik-daire-19487408,Malatya,,Konut,110,TRY,2026-06-16,2026-08-17T10:03:22+00:00
Yeşilyurt,4+1,28.000 TL,19478580,https://www.emlakjet.com/ilan/yusuf-karadaglidan-bostanbasinda-41-kiralik-daire-19478580,Malatya,,Konut,220,TRY,2026-06-14,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,24.000 TL,19478067,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-den-fahrikayahanda-kiralik-31-toki-dairesi-19478067,Malatya,,Konut,110,TRY,2026-06-14,2026-08-17T10:03:22+00:00
Battalgazi,2+1,24.000 TL,19465140,https://www.emlakjet.com/ilan/akpinar-da-kiralik-toki-dairesi-19465140,Malatya,,Konut,80,TRY,2026-06-10,2026-08-17T10:03:22+00:00
Battalgazi,3+1,13.000 TL,19464976,https://www.emlakjet.com/ilan/bahcebasi-toki-de-kiralik-ara-kat-daireler-19464976,Malatya,,Konut,110,TRY,2026-06-10,2026-08-17T10:03:22+00:00
Battalgazi,2+1,21.000 TL,19461907,https://www.emlakjet.com/ilan/akpinar-rezerv-alani-icinde-kiralik-daire-19461907,Malatya,,Konut,110,TRY,2026-06-10,2026-08-17T10:03:22+00:00
Battalgazi,2+1,30.000 TL,19460704,https://www.emlakjet.com/ilan/istiklal-mahallesi-nde-kiralik-21-esyali-daire-19460704,Malatya,,Konut,85,TRY,2026-06-09,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,14.000 TL,19460070,https://www.emlakjet.com/ilan/ikizce-2-nci-bolge-6-nci-etapta-kiralik-ara-kat-daire-19460070,Malatya,,Konut,110,TRY,2026-06-09,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,18.000 TL,19449071,https://www.emlakjet.com/ilan/fahrikayahan-girisinde-kiralik-41-ara-kat-daire-19449071,Malatya,,Konut,200,TRY,2026-06-06,2026-08-17T10:03:22+00:00
Battalgazi,4+1,16.000 TL,19447979,https://www.emlakjet.com/ilan/kernek-mahallesi-ipek-caddesinde-41-asansorlu-kiralik-daire-19447979,Malatya,,Konut,180,TRY,2026-06-06,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,18.000 TL,19429853,https://www.emlakjet.com/ilan/zaviye-de-kacirilmayacak-firsat-4-kat-genis-ve-kusursuz-kiralik-daire-19429853,Malatya,,Konut,160,TRY,2026-06-02,2026-08-17T10:03:22+00:00
Battalgazi,3+1,14.500 TL,19418900,https://www.emlakjet.com/ilan/bozdogandan-orduzu-bahcebasi-tokide-kiralik-31-arakat-daire-19418900,Malatya,,Konut,110,TRY,2026-05-27,2026-08-17T10:03:22+00:00
Battalgazi,3+1,25.000 TL,19411909,https://www.emlakjet.com/ilan/ikizler-gayrimenkul-den-fahti-lisesi-civari-kiralik-31-daire-19411909,Malatya,,Konut,110,TRY,2026-05-25,2026-08-17T10:03:22+00:00
Yeşilyurt,3+1,27.000 TL,19403703,https://www.emlakjet.com/ilan/merkeze-yakin-aboneler-acik-ful-esyali-daire-19403703,Malatya,,Konut,160,TRY,2026-05-22,2026-08-17T10:03:22+00:00
Yeşilyurt,1+1,25.000 TL,19389095,https://www.emlakjet.com/ilan/inonu-mah-kiralik-11-lux-sifir-daire-19389095,Malatya,,Konut,70,TRY,2026-05-19,2026-08-17T10:03:22+00:00
Yeşilyurt,4+1,25.000 TL,19733692,https://www.emlakjet.com/ilan/ciftlik-caddesinde-kiralik-site-ici-41-lux-daire-19733692,Malatya,,Konut,220,TRY,2026-08-17,2026-08-17T10:03:27+00:00
Battalgazi,3+1,22.000 TL,19733398,https://www.emlakjet.com/ilan/tugay-kinaci-gayrimenkul-den-zafer-mah-kiralik-31-daire-19733398,Malatya,,Konut,170,TRY,2026-08-16,2026-08-17T10:03:27+00:00
Battalgazi,3+1,15.000 TL,19733395,https://www.emlakjet.com/ilan/tugay-kinaci-dan-camurlu-da-kiralik-31-ara-kat-daire-19733395,Malatya,,Konut,140,TRY,2026-08-16,2026-08-17T10:03:27+00:00
Battalgazi,2+1,15.000 TL,19732158,https://www.emlakjet.com/ilan/ozhan-dan-inderesi-toki-de-21-kiralik-daire-19732158,Malatya,,Konut,115,TRY,2026-08-16,2026-08-17T10:03:27+00:00
Battalgazi,3+1,13.000 TL,19731629,https://www.emlakjet.com/ilan/vadi-maldia-dan-hidayet-mahallesinde-kiralik-31-daire-19731629,Malatya,,Konut,130,TRY,2026-08-16,2026-08-17T10:03:27+00:00
