product-name,product-price,Ana Kategori,Kategori ID,Stok Kodu,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
KREM DAR PAÇA PANTOLON,₺18.950,Kadin,301,M404556791-0025,18950.0,03,0.0,0.0,0.0
BEJ KETEN PANTOLON,₺27.950,Kadin,301,M404340145-0021-0027,27950.0,03,0.0,0.0,0.0
BEJ KETEN YELEK,₺32.950,Kadin,301,M404340144-0021-0027,32950.0,03,0.0,0.0,0.0
VİZON ÇİZGİLİ BORU PAÇA PANTOLON,₺18.950,Kadin,301,M301505797-0022,18950.0,03,0.0,0.0,0.0
VİZON ÇİZGİLİ CEKET,₺30.950,Kadin,301,M301505912-0022,30950.0,03,0.0,0.0,0.0
MİNT POLO YAKA KETEN T-SHIRT,₺15.950,Kadin,301,M404810530-0037-0012,15950.0,03,0.0,0.0,0.0
YEŞİL KETEN CEKET,₺30.950,Kadin,301,M404509404-0029-0027,30950.0,03,0.0,0.0,0.0
MAVİ İPEK CEKET,₺50.950,Kadin,301,M405124254-0038,50950.0,03,0.0,0.0,0.0
TURKUAZ ÇİZGİLİ BORU PAÇA PANTOLON,₺18.950,Kadin,301,M301505908-0046-0022,18950.0,03,0.0,0.0,0.0
TURKUAZ KRUVAZE YELEK,₺23.950,Kadin,301,M301505911-0046-0022,23950.0,03,0.0,0.0,0.0
MİNT KOLSUZ DİZ ALTI ELBİSE,₺27.950,Kadin,301,M405941732-0037,27950.0,03,0.0,0.0,0.0
TURKUAZ DAR PAÇA PANTOLON,₺18.950,Kadin,301,M404556791-0046,18950.0,03,0.0,0.0,0.0
AÇIK MAVİ CEKET,₺45.950,Kadin,301,M405060016-0047,45950.0,03,0.0,0.0,0.0
CAMEL POLO YAKA TRİKO,₺10.950,Kadin,301,M405300104-0088,10950.0,03,0.0,0.0,0.0
MAVİ TRİKO ELBİSE,₺40.950,Kadin,301,M404497962-0038,40950.0,03,0.0,0.0,0.0
CEKET,₺55.950,Kadin,301,M404335680-0010,55950.0,03,0.0,0.0,
BEYAZ O YAKA TRİKO,₺6.950,Kadin,301,M405283115-0012-0089,6950.0,03,0.0,0.0,0.0
MİNT CEKET,₺55.950,Kadin,301,M404310033-0037,55950.0,03,0.0,0.0,
MİNT BOL PAÇA PANTOLON,₺30.950,Kadin,301,M404310035-0037,30950.0,03,0.0,0.0,
MİNT İPEK BLUZ,₺12.950,Kadin,301,M301567006-0037,12950.0,03,0.0,0.0,0.0
AÇIK GRİ ÇİZGİLİ PANTOLON,₺18.950,Kadin,301,M301429640-0010,18950.0,03,0.0,0.0,0.0
AÇIK GRİ ÇİZGİLİ CEKET,₺35.950,Kadin,301,M301429641-0010,35950.0,03,0.0,0.0,0.0
LACİVERT KRUVAZE YAKA CEKET,₺32.950,Kadin,301,M301689213-0041,32950.0,03,0.0,0.0,0.0
LACİVERT DOKULU BORU PAÇA PANTOLON,₺18.950,Kadin,301,M301689212-0041,18950.0,03,0.0,0.0,0.0
ATLET,₺5.950,Kadin,301,M405282168-0010,5950.0,03,0.0,0.0,0.0
BLUZ,₺20.950,Kadin,301,M405115011-0004-0038,20950.0,03,0.0,0.0,0.0
MAVİ CEKET,₺35.950,Kadin,301,M405093713-0038,35950.0,03,0.0,0.0,0.0
BEYAZ BOL PAÇA PANTOLON,₺18.950,Kadin,301,M404509403-0012,18950.0,03,0.0,0.0,0.0
MAVİ CEKET,₺45.950,Kadin,301,M404557222-0038-0009,45950.0,03,0.0,0.0,0.0
MAVİ BOL PAÇA PANTOLON,₺25.950,Kadin,301,M404557223-0038-0009,25950.0,03,0.0,0.0,0.0
MAVİ İPEK KRUVAZE CEKET,₺45.950,Kadin,301,M405053623-0038,45950.0,03,0.0,0.0,0.0
EKRU DAR KESİM PANTOLON,₺15.950,Kadin,301,M405941706-0027,15950.0,03,0.0,0.0,0.0
HAKİ CEKET,₺21.665,Kadin,301,M301535392-0031,21665.0,03,0.0,0.0,-30.0
HAKİ BOL KESİM PANTOLON,₺13.265,Kadin,301,M301535391-0031,13265.0,03,0.0,0.0,-30.0
MAVİ GÖMLEK,₺25.950,Kadin,301,M404480380-0038,25950.0,03,0.0,0.0,0.0
VİZON İPEK CEKET,₺45.950,Kadin,301,M405053625-0022,45950.0,03,0.0,0.0,0.0
BEYAZ KISA KOLLU TRİKO,₺10.950,Kadin,301,M404690226-0012-0021,10950.0,03,0.0,0.0,0.0
BEJ DAR KESİM PANTOLON,₺15.950,Kadin,301,M405941712-0021,15950.0,03,0.0,0.0,0.0
BEJ KISA KOLLU TRİKO,₺25.950,Kadin,301,M404401670-0021,25950.0,03,0.0,0.0,0.0
KREM KISA KOLLU DİZ ALTI ELBİSE,₺25.950,Kadin,301,M405941725-0025,25950.0,03,0.0,0.0,0.0
LACİVERT KARE YAKA ASKILI TULUM,₺25.950,Kadin,301,M405863782-0041,25950.0,03,0.0,0.0,0.0
LACİVERT-BEJ KOLSUZ GÖMLEK,₺15.950,Kadin,301,M405930450-0041-0021,15950.0,03,0.0,0.0,0.0
LACİVERT BOL PAÇA PANTOLON,₺17.950,Kadin,301,M405941698-0041,17950.0,03,0.0,0.0,0.0
LACİVERT DAR PAÇA PANTOLON,₺18.950,Kadin,301,M301564167-0041,18950.0,03,0.0,0.0,0.0
LACİVERT UZUN KOLLU BLUZ,₺20.950,Kadin,301,M301542007-0041,20950.0,03,0.0,0.0,0.0
LACİVERT KETEN  KOLSUZ BLUZ,₺15.950,Kadin,301,M404810527-0041,15950.0,03,0.0,0.0,0.0
LACİVERT KETEN ETEK,₺20.950,Kadin,301,M404810528-0041,20950.0,03,0.0,0.0,0.0
SİYAH UZUN KOLLU ELBİSE,₺25.950,Kadin,301,M301276340-0002-0041,25950.0,03,0.0,0.0,0.0
LACİVERT BOL KESİM PANTOLON,₺15.950,Kadin,301,M404480871-0041-0002,15950.0,03,0.0,0.0,0.0
LACİVERT ASİMETRİK GÖMLEK,₺20.950,Kadin,301,M404480873-0041,20950.0,03,0.0,0.0,0.0
BORDO UZUN KOLLU GÖMLEK,₺19.950,Kadin,301,M406130241-0056,19950.0,03,0.0,0.0,0.0
BORDO DAR PAÇA PANTOLON,₺17.950,Kadin,301,M406130242-0056,17950.0,03,0.0,0.0,0.0
KAHVE PANTOLON,₺20.950,Kadin,301,M404480869-0014,20950.0,03,0.0,0.0,0.0
KAHVE KRUVAZE GÖMLEK,₺20.950,Kadin,301,M404480872-0014,20950.0,03,0.0,0.0,0.0
EKRU TRUVAKAR DİZ ALTI ELBİSE,₺29.950,Kadin,301,M405941736-0027-0088,29950.0,03,0.0,0.0,0.0
EKRU DAR PAÇA PANTOLON,₺17.950,Kadin,301,M405941702-0027,17950.0,03,0.0,0.0,0.0
EKRU HAKİM YAKA CEKET,₺30.950,Kadin,301,M405942283-0027-0002,30950.0,03,0.0,0.0,0.0
EKRU ASKILI DİZ ALTI ELBİSE,₺29.950,Kadin,301,M405941730-0027-0002,29950.0,03,0.0,0.0,0.0
SİYAH O YAKA KISA KOLLU TULUM,₺27.950,Kadin,301,M406627125-0002-0027,27950.0,03,0.0,0.0,0.0
BEJ KOLSUZ DİZ ÜSTÜ ELBİSE,₺23.950,Kadin,301,M301671615-0021,23950.0,03,0.0,0.0,0.0
SİYAH DAR KESİM PANTOLON,₺15.950,Kadin,301,M405941712-0002,15950.0,03,0.0,0.0,0.0
ATLET,₺5.950,Kadin,301,M405261206-0002,5950.0,03,0.0,0.0,0.0
SİYAH O YAKA KOLSUZ TULUM,₺25.950,Kadin,301,M405863806-0002-0088,25950.0,03,0.0,0.0,0.0
SİYAH KOLSUZ DİZ ALTI ELBİSE,₺25.950,Kadin,301,M405941727-0002-0088,25950.0,03,0.0,0.0,0.0
SİYAH CEKET,₺27.950,Kadin,301,M405942281-0002,27950.0,03,0.0,0.0,0.0
SİYAH BORU PAÇA PANTOLON,₺17.950,Kadin,301,M405941705-0002,17950.0,03,0.0,0.0,0.0
SİYAH STRAPLEZ BLUZ,₺13.950,Kadin,301,M405930459-0002,13950.0,03,0.0,0.0,0.0
SİYAH BORU PAÇA PANTOLON,₺15.950,Kadin,301,M301415436-0002,15950.0,03,0.0,0.0,0.0
SİYAH KRUVAZE YAKA CEKET,₺35.950,Kadin,301,M301544043-0002,35950.0,03,0.0,0.0,0.0
SİYAH KISA KOLLU DİZ ALTI ELBİSE,₺25.950,Kadin,301,M405941733-0002,25950.0,03,0.0,0.0,0.0
LACİVERT TEK OMUZ ELBİSE,₺25.950,Kadin,301,M404356838-0041,25950.0,03,0.0,0.0,0.0
EKRU DEKOLTELİ KOLSUZ TULUM,₺25.950,Kadin,301,M301505795-0027,25950.0,03,0.0,0.0,0.0
EKRU HALTER YAKA KOLSUZ TULUM,₺30.950,Kadin,301,M405863783-0027,30950.0,03,0.0,0.0,0.0
EKRU HALTER YAKA KOLSUZ BLUZ,₺13.950,Kadin,301,M405930458-0027-0002,13950.0,03,0.0,0.0,0.0
SİYAH KOLSUZ DİZ ALTI ELBİSE,₺32.950,Kadin,301,M405941731-0002,32950.0,03,0.0,0.0,0.0
SİYAH TRUVAKAR DİZ ÜSTÜ ELBİSE,₺18.165,Kadin,301,M301547832-0002,18165.0,03,0.0,0.0,-30.0
GÖMLEK,₺45.950,Kadin,301,M404694008-0041,45950.0,03,0.0,0.0,0.0
SİYAH UZUN KOLLU GÖMLEK,₺22.950,Kadin,301,M405930452-0002,22950.0,03,0.0,0.0,0.0
KOYU KAHVE KOL DETAYLI ELBİSE,₺25.950,Kadin,301,M404356839-0015,25950.0,03,0.0,0.0,0.0
LACİVERT KOLSUZ DİZ ÜSTÜ ELBİSE,₺27.950,Kadin,301,M301671616-0041-0002,27950.0,03,0.0,0.0,0.0
LACİVERT KIRLANGIÇ YAKA CEKET,₺35.950,Kadin,301,M301564166-0041,35950.0,03,0.0,0.0,0.0
SİYAH BÜSTİYER,₺52.950,Kadin,301,M404506814-0002,52950.0,03,0.0,0.0,0.0
SİYAH İPEK ELBİSE,₺110.950,Kadin,301,M404506811-0002,110950.0,03,0.0,0.0,0.0
KIRMIZI MİNİ ELBİSE,₺100.950,Kadin,301,M404506808-0055,100950.0,03,0.0,0.0,0.0
PUDRA MİNİ ELBİSE,₺99.950,Kadin,301,M404506813-0071,99950.0,03,0.0,-0.9905894006934125,-0.9905894006934125
YEŞİL İPEK ELBİSE,₺110.950,Kadin,301,M404506809-0029,110950.0,03,0.0,0.0,0.0
PEMBE İPEK ELBİSE,₺110.950,Kadin,301,M404506807-0063,110950.0,03,0.0,0.0,0.0
FUŞYA İPEK ELBİSE,₺110.950,Kadin,301,M404506810-0066,110950.0,03,0.0,0.0,0.0
LACİVERT DEGRADE CEKET,₺30.950,Kadin,301,M405104656-0041-0012,30950.0,03,0.0,0.0,0.0
LACİVERT BOL PAÇA DENIM PANTOLON,₺27.950,Kadin,301,M404676452-0096,27950.0,03,0.0,0.0,0.0
EKRU NOPELİ CEKET,₺30.950,Kadin,301,M405104657-0027-0041,30950.0,03,0.0,0.0,0.0
LACİVERT BOL PAÇA DENIM PANTOLON,₺25.950,Kadin,301,M404676454-0041,25950.0,03,0.0,0.0,0.0
GÖMLEK,₺18.950,Kadin,301,M404700921-0041-0012,18950.0,03,0.0,0.0,0.0
BEYAZ ÇİZGİLİ POLO YAKA TRİKO,₺10.950,Kadin,301,M404690227-0012-0041,10950.0,03,0.0,0.0,0.0
BEYAZ UZUN KOLLU GÖMLEK,₺20.950,Kadin,301,M405464842-0012-0041,20950.0,03,0.0,0.0,
BEYAZ DESENLİ BORU PAÇA PANTOLON,₺15.950,Kadin,301,M405464841-0012-0041,15950.0,03,0.0,0.0,
BEYAZ DEKOLTELİ KOLSUZ TRİKO,₺6.950,Kadin,301,M404690231-0012-0041,6950.0,03,0.0,0.0,0.0
LACİVERT-BEYAZ ÇİZGİLİ PANTOLON,₺15.950,Kadin,301,M301547828-0012-0041,15950.0,03,0.0,0.0,0.0
BEYAZ-LACİVERT DESENLİ BLUZ,₺15.950,Kadin,301,M301547829-0012-0041,15950.0,03,0.0,0.0,0.0
LACİVERT ÇİZGİLİ GÖMLEK,₺18.950,Kadin,301,M301564165-0041-0012,18950.0,03,0.0,0.0,0.0
LACİVERT DAR KESİM DENIM PANTOLON,₺25.950,Kadin,301,M404674001-0041,25950.0,03,0.0,0.0,0.0
MAVİ-EKRU BOL PAÇA PANTOLON,₺40.950,Kadin,301,M405484467-0038-0027,40950.0,03,0.0,0.0,0.0
EKRU-MAVİ CEKET,₺55.950,Kadin,301,M405484468-0027-0038,55950.0,03,0.0,0.0,0.0
GÖMLEK,₺18.950,Kadin,301,M404702230-0054,18950.0,03,0.0,0.0,0.0
MAVİ BERMUDA,₺12.950,Kadin,301,M301195344-0038,12950.0,03,0.0,0.0,0.0
MAVİ ÇİZGİLİ GÖMLEK,₺20.950,Kadin,301,M404634834-0038-0012,20950.0,03,0.0,0.0,0.0
MAVİ ŞORT,₺15.950,Kadin,301,M405784096-0038,15950.0,03,0.0,0.0,0.0
MAVİ KAPÜŞONLU SWEATSHIRT,₺18.950,Kadin,301,M404635301-0038,18950.0,03,0.0,0.0,0.0
MAVİ DÜĞME DETAYLI DENIM PANTOLON,₺25.950,Kadin,301,M404676451-0047,25950.0,03,0.0,0.0,0.0
TRİKO,Fiyat Yok,Kadin,301,M404690225-0027-0038,,03,,,
MAVİ PÜSKÜLLÜ CEKET,₺30.950,Kadin,301,M405386579-0021-0038,30950.0,03,0.0,0.0,0.0
LACİVERT CEKET,₺35.950,Kadin,301,M405093712-0041,35950.0,03,0.0,0.0,0.0
BEYAZ DAR PAÇA PANTOLON,₺20.950,Kadin,301,M404480383-0012,20950.0,03,0.0,0.0,0.0
EKRU KOLSUZ BLUZ,₺6.950,Kadin,301,M405261207-0027-0041,6950.0,03,0.0,0.0,0.0
LACİVERT CEKET,₺52.950,Kadin,301,M404700111-0041,52950.0,03,0.0,0.0,0.0
LACİVERT DÜZ KESİM DENIM PANTOLON,₺25.950,Kadin,301,M404674009-0041,25950.0,03,0.0,0.0,0.0
BEYAZ GÖMLEK,₺12.950,Kadin,301,M405104658-0012,12950.0,03,0.0,0.0,0.0
TRİKO,₺8.950,Kadin,301,M405878010-0002,8950.0,03,0.0,0.0,0.0
LACİVERT DENIM PANTOLON,₺27.950,Kadin,301,M404634842-0041,27950.0,03,0.0,0.0,0.0
BEYAZ T-SHIRT,₺15.950,Kadin,301,M404644554-0012,15950.0,03,0.0,0.0,0.0
LACİVERT GÖMLEK,₺30.950,Kadin,301,M404634841-0041,30950.0,03,0.0,0.0,0.0
LACİVERT BOL PAÇA DENIM PANTOLON,₺27.950,Kadin,301,M404681282-0041,27950.0,03,0.0,0.0,0.0
LACİVERT MONT,₺49.950,Kadin,301,M404832402-0041,49950.0,03,0.0,0.0,0.0
LACİVERT MONT,₺32.950,Kadin,301,M404810102-0041-0027,32950.0,03,0.0,0.0,0.0
LACİVERT DAR PAÇA PANTOLON,₺15.950,Kadin,301,M404556788-0041,15950.0,03,0.0,0.0,0.0
LACİVERT ÇİZGİLİ KISA KOLLU TRİKO,₺20.950,Kadin,301,M404810104-0041-0027,20950.0,03,0.0,0.0,0.0
MAVİ DEGRADE DERİ PARDÖSÜ,₺42.950,Kadin,301,M405731606-0038-0096,42950.0,03,0.0,0.0,0.0
LACİVERT DAR KESİM DENIM PANTOLON,₺22.950,Kadin,301,M404676449-0096,22950.0,03,0.0,0.0,0.0
BEYAZ-MAVİ TRİKO,₺10.950,Kadin,301,M404690228-0012-0038,10950.0,03,0.0,0.0,0.0
RENK BLOKLU DERİ CEKET,₺40.950,Kadin,301,M406222340-0085,40950.0,03,0.0,0.0,0.0
MAVİ DAR PAÇA DENIM PANTOLON,₺25.950,Kadin,301,M404676448-0038,25950.0,03,0.0,0.0,0.0
BEJ DERİ ETEK,₺25.950,Kadin,301,M405731595-0021,25950.0,03,0.0,0.0,0.0
VİZON POLO YAKA TRİKO,₺30.950,Kadin,301,M404497951-0022,30950.0,03,0.0,0.0,0.0
BEJ-SİYAH DEGRADE DERİ CEKET,₺35.950,Kadin,301,M406222336-0021-0002,35950.0,03,0.0,0.0,0.0
KAHVE DERİ CEKET,₺40.950,Kadin,301,M406222338-0014,40950.0,03,0.0,0.0,0.0
SİYAH DERİ CEKET,₺40.950,Kadin,301,M406222339-0002-0092,40950.0,03,0.0,0.0,0.0
HAKİ BOL PAÇA DENIM PANTOLON,₺25.950,Kadin,301,M404676450-0031,25950.0,03,0.0,0.0,0.0
HAKİ BOMBER CEKET,₺40.950,Kadin,301,M405241729-0031,40950.0,03,0.0,0.0,0.0
YEŞİL V YAKA TRİKO,₺8.950,Kadin,301,M404690233-0029,8950.0,03,0.0,0.0,0.0
KAHVE MONT,₺47.950,Kadin,301,M404564781-0017,47950.0,03,0.0,0.0,0.0
YEŞİL-EKRU TRİKO,₺6.950,Kadin,301,M405283108-0029-0027,6950.0,03,0.0,0.0,0.0
HAKİ MONT,₺47.950,Kadin,301,M404363473-0031,47950.0,03,0.0,0.0,0.0
SÜVETER,₺23.950,Kadin,301,M404402066-0031-0092,23950.0,03,0.0,0.0,0.0
HAKİ DÜZ KESİM PANTOLON,₺25.950,Kadin,301,M404480396-0031,25950.0,03,0.0,0.0,0.0
HAKİ YELEK,₺57.950,Kadin,301,M404480398-0031,57950.0,03,0.0,0.0,0.0
HAKİ ÇİZGİLİ TRİKO,₺25.950,Kadin,301,M404402067-0012-0031,25950.0,03,0.0,0.0,0.0
GRİ DİK YAKA MONT,₺52.950,Kadin,301,M404573194-0004,52950.0,03,0.0,0.0,0.0
AÇIK GRİ POLO YAKA TRİKO,₺8.950,Kadin,301,M404690238-0010,8950.0,03,0.0,0.0,0.0
GRİ DERİ CEKET,₺60.950,Kadin,301,M405241728-0006,60950.0,03,0.0,0.0,0.0
EKRU-GRİ ÇİZGİLİ TRİKO,₺6.950,Kadin,301,M405261210-0027-0004,6950.0,03,0.0,0.0,0.0
AÇIK GRİ DERİ MONT,₺32.165,Kadin,301,M404832403-0010,32165.0,03,0.0,0.0,-30.0
BEYAZ DAR PAÇA PANTOLON,₺25.950,Kadin,301,M404480412-0012,25950.0,03,0.0,0.0,0.0
GRİ KOLSUZ TRİKO,₺6.950,Kadin,301,M405707613-0004-0027,6950.0,03,0.0,0.0,0.0
MONT,₺52.950,Kadin,301,M404363472-0010,52950.0,03,0.0,0.0,0.0
EKRU PANTOLON,₺20.950,Kadin,301,M404497958-0027,20950.0,03,0.0,0.0,0.0
EKRU POLO YAKA BLUZ,₺20.950,Kadin,301,M404497957-0027,20950.0,03,0.0,0.0,0.0
BEJ KAPÜŞONLU MONT,₺47.950,Kadin,301,M404832404-0021,47950.0,03,0.0,0.0,0.0
EKRU DENIM PANTOLON,₺22.950,Kadin,301,M404676455-0027,22950.0,03,0.0,0.0,0.0
ÇOK RENKLİ ÇİZGİLİ TRİKO,₺8.950,Kadin,301,M404690230-0027-0021,8950.0,03,0.0,0.0,0.0
CAMEL MONT,₺34.965,Kadin,301,M404299032-0088,34965.0,03,0.0,-30.0,-30.0
ÇOK RENKLİ KISA KOLLU GÖMLEK,₺15.950,Kadin,301,M301468680-0085,15950.0,03,0.0,0.0,0.0
CAMEL PARDÖSÜ,₺57.950,Kadin,301,M404573193-0088,57950.0,03,0.0,0.0,0.0
BEJ MONT,₺42.950,Kadin,301,M301505910-0021-0085,42950.0,03,0.0,0.0,0.0
LACİVERT DÜZ KESİM DENIM PANTOLON,₺27.950,Kadin,301,M404676453-0041,27950.0,03,0.0,0.0,0.0
MAVİ ÇİZGİLİ KISA KOLLU GÖMLEK,₺15.950,Kadin,301,M404507276-0038-0012,15950.0,03,0.0,0.0,0.0
MAVİ MONT,₺47.950,Kadin,301,M404363474-0038,47950.0,03,0.0,0.0,0.0
KAHVE PARDÖSÜ,₺47.950,Kadin,301,M405409127-0014-0002,47950.0,03,0.0,0.0,0.0
AÇIK KAHVE TRİKO,₺10.950,Kadin,301,M405817733-0020,10950.0,03,0.0,0.0,0.0
BEJ ETEK,₺12.950,Kadin,301,M405282172-0021,12950.0,03,0.0,0.0,0.0
TURUNCU DEGRADE TRİKO,₺12.950,Kadin,301,M405300103-0021-0078,12950.0,03,0.0,0.0,0.0
BEJ KETEN BERMUDA,₺12.950,Kadin,301,M404556790-0021-0027,12950.0,03,0.0,0.0,0.0
BEJ EKOSE CEKET,₺30.950,Kadin,301,M405104235-0021-0078,30950.0,03,0.0,0.0,0.0
EKRU ŞORT,₺34.950,Kadin,301,M404577003-0027,34950.0,03,0.0,0.0,0.0
EKRU CEKET,₺57.950,Kadin,301,M404577002-0027,57950.0,03,0.0,0.0,0.0
EKRU O YAKA TRİKO,₺27.950,Kadin,301,M404577001-0027,27950.0,03,0.0,0.0,0.0
PANTOLON,₺30.950,Kadin,301,M405115005-0012,30950.0,03,0.0,0.0,0.0
BEYAZ T-SHIRT,₺23.950,Kadin,301,M404401672-0012,23950.0,03,0.0,0.0,0.0
BEYAZ FERMUARLI SWEATSHIRT,₺20.950,Kadin,301,M405336110-0012,20950.0,03,0.0,0.0,0.0
BEYAZ T-SHIRT,₺18.950,Kadin,301,M404402065-0012-0027,18950.0,03,0.0,0.0,0.0
TAŞ RENGİ SPOR PANTOLON,₺19.950,Kadin,301,M405336108-0021,19950.0,03,0.0,0.0,0.0
SWEATSHIRT,₺20.950,Kadin,301,M405336065-0102,20950.0,03,0.0,0.0,0.0
BEYAZ O YAKA KISA KOLLU T-SHİRT,₺5.950,Kadin,301,M402303984-0012,5950.0,03,0.0,0.0,0.0
EKRU SPOR PANTOLON,₺12.950,Kadin,301,M405942278-0027,12950.0,03,0.0,0.0,0.0
EKRU KAPÜŞONLU SWEATSHIRT,₺15.950,Kadin,301,M405942277-0027,15950.0,03,0.0,0.0,0.0
BEJ BOL PAÇA PANTOLON,₺25.950,Kadin,301,M404644531-0021,25950.0,03,0.0,0.0,0.0
BEJ FERMUARLI SWEATSHIRT,₺47.950,Kadin,301,M404644530-0021,47950.0,03,0.0,0.0,0.0
MİNT BORU PAÇA PANTOLON,₺10.950,Kadin,301,M405282173-0037,10950.0,03,0.0,0.0,0.0
MİNT O YAKA TRİKO,₺8.950,Kadin,301,M405282171-0037,8950.0,03,0.0,0.0,0.0
SOMONBOL PAÇA PANTOLON,₺60.950,Kadin,301,M404345636-0068,60950.0,03,0.0,0.0,0.0
SOMON DANTELLİ GÖMLEK,₺110.950,Kadin,301,M404345637-0068,110950.0,03,0.0,0.0,0.0
SOMON KAŞMİR TRİKO,₺120.950,Kadin,301,M404345645-0068,120950.0,03,0.0,0.0,0.0
JEAN PANTOLON,₺92.950,Kadin,301,M404345643-0012,92950.0,03,0.0,0.0,0.0
SOMON TRİKO,₺90.950,Kadin,301,M404345628-0068-0027,90950.0,03,0.0,0.0,0.0
KIRMIZI KAŞMİR TRİKO,₺90.950,Kadin,301,M404345634-0055,90950.0,03,0.0,0.0,0.0
KIRMIZI BOL PAÇA PANTOLON,₺70.950,Kadin,301,M404345624-0055,70950.0,03,0.0,0.0,0.0
KIRMIZI NAKIŞLI GÖMLEK,₺80.950,Kadin,301,M404345625-0055,80950.0,03,0.0,0.0,0.0
KIRMIZI KRUVAZE CEKET,₺165.950,Kadin,301,M404345623-0055,165950.0,03,0.0,0.0,0.0
BEYAZ-KIRMIZI NAKIŞLI GÖMLEK,₺90.950,Kadin,301,M404345626-0012-0055,90950.0,03,0.0,0.0,0.0
DANTELLİ İPEK GÖMLEK,₺135.950,Kadin,301,M404345633-0013,135950.0,03,0.0,0.0,0.0
KIRIK BEYAZ GÖMLEK,₺80.950,Kadin,301,M404345627-0013,80950.0,03,0.0,0.0,0.0
KIRIK BEYAZ BOL KESİM PANTOLON,₺90.950,Kadin,301,M404345632-0013,90950.0,03,0.0,0.0,0.0
BLUZ,₺35.950,Kadin,301,M405543670-0027,35950.0,03,0.0,0.0,0.0
MAVİ İŞLEMELİ DENIM PANTOLON,₺92.950,Kadin,301,M404345635-0038,92950.0,03,0.0,0.0,0.0
MAVİ NAKIŞLI GÖMLEK,₺100.950,Kadin,301,M404345629-0038,100950.0,03,0.0,0.0,0.0
MAVİ BOL PAÇA DENIM PANTOLON,₺55.950,Kadin,301,M404345644-0038,55950.0,03,0.0,0.0,0.0
LACİVERT KAYIK YAKA TRİKO,₺25.950,Kadin,301,M404496748-0041-0012,25950.0,03,0.0,0.0,0.0
BEYAZ BOL PAÇA PANTOLON,₺23.950,Kadin,301,M404496735-0012-0041,23950.0,03,0.0,0.0,0.0
BEJ KOLSUZ BLUZ,₺30.950,Kadin,301,M404496731-0027,30950.0,03,0.0,0.0,0.0
GRİ O YAKA TRİKO,₺25.950,Kadin,301,M404496746-0004-0009,25950.0,03,0.0,0.0,0.0
BEJ DÜZ KESİM PANTOLON,₺23.950,Kadin,301,M404496747-0021-0002,23950.0,03,0.0,0.0,0.0
EKRU ÖRME BLUZ,₺25.950,Kadin,301,M404496733-0027-0002,25950.0,03,0.0,0.0,0.0
KAHVE MİDİ ETEK,₺20.950,Kadin,301,M404496732-0014-0027,20950.0,03,0.0,0.0,0.0
KAHVE KAYIK YAKA TRİKO,₺25.950,Kadin,301,M404496730-0014-0027,25950.0,03,0.0,0.0,0.0
YEŞİL BOL PAÇA PANTOLON,₺23.950,Kadin,301,M404496734-0029-0012,23950.0,03,0.0,0.0,0.0
YEŞİL O YAKA TRİKO,₺25.950,Kadin,301,M404496729-0029-0012,25950.0,03,0.0,0.0,0.0
MAVİ DESENLİ ETEK,₺17.950,Kadin,301,M404507274-0038-0012,17950.0,03,0.0,0.0,0.0
BEYAZ BASKILI T-SHIRT,₺12.950,Kadin,301,M404507275-0012,12950.0,03,0.0,0.0,0.0
ÇOK RENKLİ DESENLİ PANTOLON,₺20.950,Kadin,301,M404507272-0012-0038,20950.0,03,0.0,0.0,0.0
YEŞİL DESENLİ ELBİSE,₺30.950,Kadin,301,M404507273-0029-0063,30950.0,03,0.0,0.0,0.0
LACİVERT DESENLİ ELBİSE,₺22.950,Kadin,301,M405104663-0041-0012,22950.0,03,0.0,0.0,0.0
KIRMIZI DESENLİ ELBİSE,₺19.950,Kadin,301,M404700917-0055,19950.0,03,0.0,0.0,0.0
TURUNCU GÖMLEK,₺15.950,Kadin,301,M404480870-0078,15950.0,03,0.0,0.0,0.0
TURUNCU ŞORT,₺12.950,Kadin,301,M404480874-0078,12950.0,03,0.0,0.0,0.0
TURUNCU DESENLİ BLUZ,₺15.950,Kadin,301,M405104662-0078,15950.0,03,0.0,0.0,0.0
BEYAZ DESENLİ GÖMLEK,₺18.950,Kadin,301,M404700920-0012-0078,18950.0,03,0.0,0.0,0.0
BEYAZ-KAHVE DESENLİ BLUZ,₺10.950,Kadin,301,M405104660-0012-0014,10950.0,03,0.0,0.0,0.0
PEMBE V YAKA KOLSUZ TRİKO,₺35.950,Kadin,301,M405091803-0063,35950.0,03,0.0,0.0,0.0
EKRU DESENLİ PANTOLON,₺15.950,Kadin,301,M405104664-0027-0063,15950.0,03,0.0,0.0,0.0
EKRU DESENLİ GÖMLEK,₺12.950,Kadin,301,M405104666-0027-0063,12950.0,03,0.0,0.0,0.0
AÇIK YEŞİL KETEN PANTOLON,₺20.950,Kadin,301,M405091819-0035,20950.0,03,0.0,0.0,0.0
AÇIK YEŞİL KARELİ GÖMLEK,₺30.950,Kadin,301,M405091818-0035-0054,30950.0,03,0.0,0.0,0.0
EKRU ÇİÇEKLİ İPEK ELBİSE,₺22.950,Kadin,301,M405387037-0027-0029,22950.0,03,0.0,0.0,0.0
ÇOK RENKLİ KETEN-İPEK ELBİSE,₺22.950,Kadin,301,M405387036-0078-0038,22950.0,03,0.0,0.0,0.0
